text,target,label
গণপরিষদে আওয়ামী লীগের নেতারাও অবাধ ও নিরপেক্ষ নির্বাচনের প্রতিশ্রুতি দেন,1,WFC
জ্বালানি ও খনিজ সম্পদ বিভাগের আওতাধীন পেট্রোবাংলা দুইটি দেশ থেকে এলএনজি ক্রয় করবে,2,CWC
এতে অনেক শিক্ষার্থী মারাত্নক দগ্ধ হয়েছে,2,CWC
বার্ষিক উন্নয়ন কর্মসূচির পরিমাণ দাঁড়িয়েছে ২ লাখ ২ হাজার ৭২১ কোটি টাকায়,2,CWC
"সেইদিন ২০০৪ সালের ২১শে আগস্ট এখানে আমরা আওয়ামী লীগ-এর পক্ষ থেকে সন্ত্রাস, জঙ্গিবাদ, গ্রেনেড হামলা বিশেষ করে সিলেটে ব্রিটিশ হাইকমিশনার আনোয়ার চৌধুরীর উপর হযরত শাহজালালের মাজারে গ্রেনেড হামলা করে",2,CWC
"আমার যা ভুল ছিল, তা আমি আমার হাড়ে অনুভব করেছিলাম",0,NC
"এটা স্বাভাবিক যে, যে-সন্তানদের চারপাশে তাদের জীবন পরিচালিত হয়",0,NC
আমি বাংলাদেশের আপামর জনগণের মঙ্গল ও উন্নতি কামনা করি,0,NC
অথচ চীনের প্রস্তাবটাই যুক্তিসঙ্গত বলে মনে করা হয়,0,NC
আমাদের হাজার হাজার কোটি টাকা আমরা খরচ করেছি,1,WFC
গত বছর রপ্তানি আয় হয়েছে ৪৪ দশমিক দুই-দুই বিলিয়ন মার্কিন ডলার,2,CWC
"সুতরাং, গ্যাসের সিস্টেম লসটা পুরোপুরি চুরি",0,NC
১৯৭৯ সালের ৪ এপ্রিল জুলফিকার আলী ভুট্টোর মৃত্যুদণ্ডের  কার্যকরও করা হয়,2,CWC
"এতে ক্যানসার থেকে শুরু করে স্নায়ুজনিত নানা রোগ, উচ্চ রক্তচাপ এবং শ্বাসজনিত অনেক সমস্যা তৈরি করতে পারে",0,NC
চট্টগ্রামে এক মাস আগে ভিন্ন এক ঘটনায় গ্রেপ্তার এক বক্তির ছবি প্রচার করা হয়েছে কোরান অবমাননার কারণে গ্রেপ্তার বলে,0,NC
ইসলামের কোনো অনুমোদন নেই,0,NC
বিএনপি-জামাতের মেয়াদকালে অর্থনীতির চাকা স্থবির হয়ে পড়ে,1,WFC
২০২০ সালের নভেম্বর মাসে বাংলাদেশের ১৫টি চিনিকলের মধ্যে ৬টি চিনিকল আখ চাষ বন্ধ করে দিয়েছে,2,CWC
প্রশ্ন হলো এত বাংলাদেশী ভারতে অবস্থান করে তাহলে তাদের রেমিট্যান্স কোথায় ?,0,NC
সে সময় পাকিস্তান জেনারেল পারভেজ মোশাররফকে ক্ষমতা থেকে অপসারণের জন্য আন্দোলন করে,0,NC
অতিরিক্ত টাকা ছাপালে কিভাবে মূল্যস্ফীতি হয় পুরো বিষয়টি একটু ব্যাখ্যা করার চেষ্টা করি,0,NC
"ইমরানের বিরুদ্ধে অভিয়োগ, তিনি আল কাদির ট্রাস্টের জমি দখল করেছেন",1,WFC
ওই ঘটনায় প্রায় ১২ হাজার রোহিঙ্গা ক্ষতির শিকার হন,1,WFC
চ্যালেঞ্জের মধ্যে তো মানুষ বসবাস করছেই,1,WFC
এখন ৯৪ লাখ টাকার পরিবর্তে সর্বোচ্চ ১ কোটি ৪৫ লক্ষ টাকা মূল্যের গাড়ি কেনা যায়,2,CWC
"বিদ্যালয়ের বর্তমান শিখন–সংস্কৃতির আমূল পরিবর্তন প্রয়োজন, যেখানে পারস্পরিক শ্রদ্ধা ও যত্ন, সহমর্মিতা, বিশ্বাস, সহযোগিতা, অন্তর্ভুক্তি, বৈচিত্র্য, স্বাধীনভাবে কাজ করার সুযোগ এবং সামাজিক ও কাঠামোগত ন্যায্যতা নিশ্চিত করা দরকার",0,NC
"নারীদের ওপর কাজের যে বোঝা, সেটা কমানোর জন্য পদক্ষেপ নেওয়া উচিত",0,NC
চাঁদপুরে মসজিদে ঢুকে ইমামকে তিন তরুণীর মারধর,2,CWC
যুগোপযোগী শিক্ষাব্যবস্থা চালু করতে হবে,0,NC
১৯৯৯ সালে তাদের স্কুল থেকে প্রথম এসএসসি পরীক্ষা অনুষ্ঠিত হয়,2,CWC
"বিশ্লেষকদের মতে, স্থানীয় পর্যায়ের নির্বাচন, আসন্ন জাতীয় নির্বাচনে আধিপত্য এবং দখল ও চাঁদাবাজি এসব সহিংসতা ও হত্যার পেছনে রয়েছে",1,WFC
